uri,organization,collection,title,identifier,date_circa,authors,file_url,date_harvest,date_published,publisher,publication_place,props_Source,rights,rights_uri,rights_holder,tags,thumbnail_url,owner,last_modified,status,type,project,ingestion_status,ingestion_notes,ingested_url,ingested_on,subsets,language,country,series,Bucket
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/how-ready-is-jobcentre-plus-to-help-people-in-their-60s-find-work-ihr11,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,How ready is Jobcentre Plus to help people in their 60s find work? (IHR11),IHR11,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/decision-making-on-employment-and-support-allowance-claims-rr788,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Decision making on Employment and Support Allowance claims (RR788),RR788,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/employers-pension-provision-survey-2011rr802,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Employers' Pension Provision Survey 2011(RR802),RR802,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/work-and-the-welfare-system-a-survey-of-benefits-and-tax-credits-recipients-rr800,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Work and the welfare system: a survey of benefits and tax credits recipients (RR800),RR800,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/workplace-pension-reforms-baseline-evaluation-report-rr803,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Workplace Pension Reforms: Baseline Evaluation Report (RR803),RR803,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/insight-to-support-universal-credit-user-centred-design-rr799,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Universal Credit: research with claimants and staff to inform development,,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/monitoring-the-impact-of-changes-to-the-local-housing-allowance-system-of-housing-benefit-summary-of-early-findings-rr798,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Monitoring the impact of changes to the Local Housing Allowance system of housing benefit: Summary of early findings (RR798),RR798,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/process-evaluation-of-the-jobcentre-plus-performance-management-framework-rr801,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Process evaluation of the Jobcentre Plus Performance Management Framework (RR801),RR801,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/supplementary-review-to-assess-the-impact-of-the-workplace-pension-reforms-on-household-savings-in-house-research-no10,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Supplementary review to assess the impact of the workplace pension reforms on household savings: in-house research no.10,,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/european-social-fund-2007-to-2010-in-house-research-no-9,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,European Social Fund 2007 to 2010 co-financing plans evaluation,,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/personal-independence-payment-user-centred-design-strand-1-report-rr794,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Personal Independence Payment user-centred design: Strand 1 report (RR794),RR794,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/statement-of-fitness-for-work-rr797,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Statement of Fitness for Work (RR797),RR797,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/qualitative-evaluation-of-the-pension-credit-payment-study-rr795,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Qualitative evaluation of the Pension Credit Payment Study (RR795),RR795,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/quantitative-evaluation-of-the-pension-credit-payment-study-rr796,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Quantitative evaluation of the Pension Credit Payment Study (RR796),RR796,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/review-of-50-plus-works-good-practice-guide-and-toolkit-in-house-research-no-8,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Review of 50 Plus Works good-practice guide and toolkit: in-house research no. 8,,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/evaluation-of-the-fit-for-work-service-pilots-first-year-report-rr792,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Evaluation of the Fit for Work Service pilots: first year report (RR792),RR792,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/occupational-health-advice-lines-evaluation-final-report-rr793,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Occupational Health Advice Lines evaluation: final report (RR793),RR793,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/destinations-of-jobseekers-allowance-income-support-and-employment-and-supportallowance-leavers-2011-rr791,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,"Destinations of Jobseeker’s Allowance, Income Support and Employment and SupportAllowance Leavers 2011 (RR791)",RR791,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/bereavement-benefits-findings-from-qualitative-research-rr790,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Bereavement benefits: findings from qualitative research (RR790),RR790,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/pension-disability-and-carers-service-customer-survey-201011-annual-report-rr789,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,"Pension, Disability and Carers Service customer survey: 2010/11 annual report (RR789)",RR789,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/active-at-60-final-report-of-local-evaluation-research-rr786,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Active at 60: final report of local evaluation research (RR786),RR786,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/investigating-the-triggers-into-claiming-pension-credit-rr785,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Investigating the triggers into claiming Pension Credit (RR785),RR785,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/attitudes-to-age-in-britain-201011-in-house-research-no-7,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Attitudes to age in Britain 2010/11: in-house research no. 7,,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/city-strategy-final-evaluation-rr783,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,City Strategy: final evaluation (RR783),RR783,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/qualitative-study-of-offender-employment-review-final-report-rr784,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Qualitative study of offender employment review: final report (RR784),RR784,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/lone-parent-obligations-work-childcare-and-the-jobseekers-allowance-regime-rr782,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,"Lone Parent Obligations: work, childcare and the Jobseeker’s Allowance regime (RR782)",RR782,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/the-introduction-of-jobcentre-plus-an-evaluation-of-labour-market-impacts-rr781,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,The introduction of Jobcentre Plus: An evaluation of labour market impacts (RR781),RR781,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/work-choice-evaluation-in-house-research-no-6,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Work Choice evaluation: in-house research no. 6,,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/an-evaluation-of-the-statement-of-fitness-for-work-qualitative-research-with-gps-rr780,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,An evaluation of the Statement of Fitness for Work: qualitative research with GPs (RR780),RR780,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/understanding-the-worklessness-dynamics-and-characteristics-of-deprived-areas-rr779,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Understanding the worklessness dynamics and characteristics of deprived areas (RR779),RR779,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/perceptions-of-welfare-reform-and-universal-credit-rr778,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Perceptions of welfare reform and Universal Credit (RR778),RR778,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/european-social-fund-operational-programme-2007-to-2013-synthesis-of-evidence-from-the-first-half-of-the-programme,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,ESF 2007 to 2013: evaluation of the first half of the programme,,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/increasing-digital-channel-use-amongst-digitally-excluded-jobcentre-plus-claimants-rr776,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Increasing digital channel use amongst digitally excluded Jobcentre Plus claimants (RR776),RR776,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/maternity-and-paternity-rights-and-women-returners-survey-200910-rr777,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Maternity and Paternity Rights and Women Returners Survey 2009/10 (RR777),RR777,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/work-focused-services-in-childrens-centres-pilot-rr772,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Work-Focused Services in Children’s Centres Pilot (RR772),RR772,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/perceptions-of-income-requirements-in-retirement-rr773,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Perceptions of income requirements in retirement (RR773),RR773,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/routes-onto-employment-and-support-allowance-rr774,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Routes onto Employment and Support Allowance (RR774),RR774,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/jobseekers-regime-and-flexible-new-deal-evaluation-rr767,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Jobseekers Regime and Flexible New Deal Evaluation (RR767),RR767,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
https://webarchive.nationalarchives.gov.uk/ukgwa/20160115224110mp_/https:/www.gov.uk/government/publications/employers-recruitment-behaviour-and-decisions-rr754,department-for-work-and-pensions-gb,department-for-work-and-pensions-gb:national-archives,Employers’ recruitment behaviour and decisions (RR754),RR754,,,,,,Department for Work and Pensions,England,The National Archives,Contains public sector information licensed under the Open Government Licence v3.0.,https://webarchive.nationalarchives.gov.uk/ukgwa/20160107144900/https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,© Crown copyright,research|analysis,,,5/16/2024 1:26pm,,report,POCO,,,,,POCO_POGO|POCO_POGO_GB|POCO_POGO_GB_V1,en,United Kingdom (GB),,DWP Reports
